address,size,rent,personer,dagar,time,url
Armégatan 32 A / 1415,36 ,4 564,8,679,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4c72647741353834686741373161306438376b4e5432384b4b534c4247696a6f
Emmylundsvägen 3 / 1805,18 ,3 496,9,150,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=47496f492b642b316d46634878764679356843477764633061567a422f665334
Studentbacken 21 / 1206,17 ,3 962,13,115,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=764e7145704c3952664357715753316a4571424961545746643148344e743667
Studentbacken 21 / 1317,41 ,6 321,19,1201,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=70776a6771436231574e6f6b6b6545505a326871655a306343753075644e6c38
Körsbärsvägen 4 B / 1317,18 ,4 095,15,427,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=796232304b5a36784556665070394149662f366f6679476e6e79706b6a4b7652
Körsbärsvägen 4 C / 1311,18 ,3 918,13,288,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7956494a6961703071333134527a6b5154357833736f736343726d3233354669
Körsbärsvägen 9 / 1604,36 ,6 495,12,895,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4d4432787142677544626d6f6c4e43724748546d6e6979595348714c33436d6c
Edinsvägen 22 B / 1109,17 ,3 246,7,625,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=702b6e554b635455456d777832795463412b5a334f474f715a6f57554b344662
Röntgenvägen 1 / 2316,62 ,7 080,13,835,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=2f3637512b4673736c325a7178706d324d592f743250305835464d3538345764
Maltgatan  4 / 1109,25 ,5 867,12,454,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=37775731644f7a44793871356879437252544273447a6961434432376534796f
Maltgatan 12 / 1206,29 ,6 261,11,882,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=686937565641754c775856374b7a3170517967682f68557774754b7534597a59
Maltgatan  8 / 1308,42 ,9 186,13,495,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=2f75376c7854766264534c66413277727a633547365362694176694968695674
Armégatan 32 B / 1204,20 ,6 139,11,152,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6d794b725447652f2f54506847377033516979365665554f474e74556f6a7851
Emmylundsvägen 3 / 1313,18 ,3 496,8,149,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=436f667542775a514835563674682b636f4735544237363335556a737a446b75
Emmylundsvägen 1 / 1407,18 ,3 496,6,144,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=386d734757464e692f6d6b464f6b3463784863634c55396149494233534a6930
Emmylundsvägen 1 / 1510,18 ,3 496,8,149,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7a4a666b70376e67783831466832764a565973316230536a4b4e594a59696f6c
Emmylundsvägen 3 / 1602,18 ,3 678,7,163,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6a617159354942566d773033784f7a31687462415a5674616b2f6b7551727754
Emmylundsvägen 3 / 1712,17 ,3 496,12,149,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=366e7852576a34396c6f566949637a6a77534669622f52392f6d7a482b523670
Emmylundsvägen 5 / 1114,22 ,4 475,18,1192,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7750454a6c4446306d325233555230396b4c356e6b4270395247526d63455365
Kungshamra 31 / 1220,19 ,3 302,13,128,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6747714b78775178797742505579737831534c6f764d6671422f47435145384e
Kungshamra 71 / 1013,19 ,4 148,8,113,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6f6e73344d6d7a314170726a61644d2f3478674238344838416d58702f342f2b
Kungshamra 71 / 1204,19 ,4 148,8,113,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4b4e39573762446b33704d71356a4e6c7a4f41626e4b4f79516944622b434642
Kungshamra 71 / 1212,19 ,4 148,5,119,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6558666349475041774f503978514f5a733839792b2b4f4e3452365274544b4b
Kungshamra 71 / 1301,19 ,4 148,10,113,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4c764742545a38593954427255762b4c3950376d665a72306c32364e73397339
Kungshamra 81 / 1204,23 ,4 598,16,650,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3470694857777467743941437076584b74683755536b3645725a50376a50334a
Kungshamra 83 / 1106,23 ,4 536,11,650,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=51744a79505a6e2f464a634d46477430796e4c66752f66744230415768325067
Professorsslingan 10 / 1213,25 ,5 275,12,637,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=714c737a33595a794b4868747a467345754c48676631327568303244324e5375
Professorsslingan 51 / 1001,48 ,10 881,8,433,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=52454b4679766936754a6939312b7447753257326864756f553270596c4d5272
Röntgenvägen 1 / 1511,42 ,5 473,11,477,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=30702f6e435264704539335845695430482f71554642377a4e41646836794677
Emmylundsvägen 5 / 1212,36 ,6 802,11,1192,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=626e6b632f6b4f7a5035674d78624256797135544f5348566e647a536b357333
Gustav III:s Boulevard 4 / 1601,26 ,5 720,10,972,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7752355366704659726d306a69662b73756b2f39617338745a73507439516f66
Forskarbacken 17 / 1104,18 ,3 720,17,422,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7a6367317958637961674d7a33535939513443652b3663584a5971494f4e4748
Forskarbacken 19 / 1106,18 ,3 714,18,433,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=35463638624b52365551734571526f674a63482b514573695a7655696350304e
Studentbacken 25 / 1615,17 ,4 154,9,115,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5338587738422b4967755759595a59704e457835316571754e63676d4d53364f
Körsbärsvägen 4 A / 1317,20 ,4 239,13,427,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4a426c59697068646b4171767a47536b7256566e677a4a366534366f61704556
Professorsslingan 10 / 1309,24 ,5 550,12,617,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=687348693943434f735a464d5a516b4442365458713751784a746f4536794b70
Forskarbacken  7 / 1005,18 ,3 910,12,128,2022-11-02 15:45,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4f566d366e3035794e69566534577338704b4e486b424a6833434d4a75564576
